lv1_code,inventory.1.inventory_source,inventory.1.sku,inventory.1.qty,inventory.1.stock_availability,inventory.1.style,inventory.1.available_qty
9086KST02_green_12_14k,CO,9086KST02_green_12_14k,23,in_stock,dynamic,23
9086KST02_green_16_18k,CO,9086KST02_green_16_18k,2,in_stock,dynamic,2
9086KST03_blue_2_3k,CO,9086KST03_blue_2_3k,5,in_stock,dynamic,5
9086KST03_blue_4_6k,CO,9086KST03_blue_4_6k,4,in_stock,dynamic,4
9086KST03_blue_8_10k,CO,9086KST03_blue_8_10k,7,in_stock,dynamic,7
9086KST03_blue_12_14k,CO,9086KST03_blue_12_14k,9,in_stock,dynamic,9
9086KST03_blue_16_18k,CO,9086KST03_blue_16_18k,15,in_stock,dynamic,15
9088KST02_red_2_3k,CO,9088KST02_red_2_3k,20,in_stock,dynamic,20
9088KST02_red_4_6k,CO,9088KST02_red_4_6k,10,in_stock,dynamic,10
9088KST02_red_8_10k,CO,9088KST02_red_8_10k,9,in_stock,dynamic,9
9088KST02_red_12_14k,CO,9088KST02_red_12_14k,6,in_stock,dynamic,6
9088KST02_red_16_18K,CO,9088KST02_red_16_18K,4,in_stock,dynamic,4
9088KST03_blue_2_3k,CO,9088KST03_blue_2_3k,7,in_stock,dynamic,7
9088KST03_blue_4_6k,CO,9088KST03_blue_4_6k,11,in_stock,dynamic,11
9088KST03_blue_8_10k,CO,9088KST03_blue_8_10k,22,in_stock,dynamic,22
9088KST03_blue_12_14k,CO,9088KST03_blue_12_14k,3,in_stock,dynamic,3
9088KST03_blue_16_18k,CO,9088KST03_blue_16_18k,8,in_stock,dynamic,8
3083KKB03_red_2k,CO,3083KKB03_red_2k,12,in_stock,dynamic,12
3083KKB03_red_4k,CO,3083KKB03_red_4k,8,in_stock,dynamic,8
3083KKB03_red_6k,CO,3083KKB03_red_6k,5,in_stock,dynamic,5
3083KKB03_red_8k,CO,3083KKB03_red_8k,4,in_stock,dynamic,4
3083KKB03_red_10k,CO,3083KKB03_red_10k,23,in_stock,dynamic,23
3083KKB03_red_12k,CO,3083KKB03_red_12k,2,in_stock,dynamic,2
3083KKB03_red_14k,CO,3083KKB03_red_14k,5,in_stock,dynamic,5
3083KKB03_red_16k,CO,3083KKB03_red_16k,4,in_stock,dynamic,4
3090KKB02_red_2k,CO,3090KKB02_red_2k,7,in_stock,dynamic,7
3090KKB02_red_4k,CO,3090KKB02_red_4k,9,in_stock,dynamic,9
3090KKB02_red_6k,CO,3090KKB02_red_6k,15,in_stock,dynamic,15
3090KKB02_red_8k,CO,3090KKB02_red_8k,20,in_stock,dynamic,20
3090KKB02_red_10k,CO,3090KKB02_red_10k,10,in_stock,dynamic,10
3090KKB02_red_12k,CO,3090KKB02_red_12k,9,in_stock,dynamic,9
3090KKB02_red_14k,CO,3090KKB02_red_14k,6,in_stock,dynamic,6
3090KKB02_red_16k,CO,3090KKB02_red_16k,4,in_stock,dynamic,4
3080KKB03_blue_2k,CO,3080KKB03_blue_2k,7,in_stock,dynamic,7
3080KKB03_blue_4k,CO,3080KKB03_blue_4k,11,in_stock,dynamic,11
3080KKB03_blue_6k,CO,3080KKB03_blue_6k,22,in_stock,dynamic,22
3080KKB03_blue_8k,CO,3080KKB03_blue_8k,3,in_stock,dynamic,3
3080KKB03_blue_10k,CO,3080KKB03_blue_10k,8,in_stock,dynamic,8
3080KKB03_blue_12k,CO,3080KKB03_blue_12k,12,in_stock,dynamic,12
3080KKB03_blue_14k,CO,3080KKB03_blue_14k,8,in_stock,dynamic,8
3080KKB03_blue_16k,CO,3080KKB03_blue_16k,5,in_stock,dynamic,5
3094KKO01_red_2k,CO,3094KKO01_red_2k,4,in_stock,dynamic,4
3094KKO01_red_4k,CO,3094KKO01_red_4k,23,in_stock,dynamic,23
3094KKO01_red_6k,CO,3094KKO01_red_6k,2,in_stock,dynamic,2
3094KKO01_red_8k,CO,3094KKO01_red_8k,5,in_stock,dynamic,5
3094KKO01_red_10k,CO,3094KKO01_red_10k,4,in_stock,dynamic,4
3094KKO01_red_12k,CO,3094KKO01_red_12k,7,in_stock,dynamic,7
3094KKO01_red_14k,CO,3094KKO01_red_14k,9,in_stock,dynamic,9
3094KKO01_red_16k,CO,3094KKO01_red_16k,15,in_stock,dynamic,15
3102KKB01_red_2k,CO,3102KKB01_red_2k,20,in_stock,dynamic,20
3102KKB01_red_4k,CO,3102KKB01_red_4k,10,in_stock,dynamic,10
3102KKB01_red_6k,CO,3102KKB01_red_6k,9,in_stock,dynamic,9
3102KKB01_red_8k,CO,3102KKB01_red_8k,6,in_stock,dynamic,6
3102KKB01_red_10k,CO,3102KKB01_red_10k,4,in_stock,dynamic,4
3102KKB01_red_12k,CO,3102KKB01_red_12k,7,in_stock,dynamic,7
3102KKB01_red_14k,CO,3102KKB01_red_14k,11,in_stock,dynamic,11
3102KKB01_red_16k,CO,3102KKB01_red_16k,22,in_stock,dynamic,22
3095KKS01_red_2k,CO,3095KKS01_red_2k,3,in_stock,dynamic,3
3095KKS01_red_4k,CO,3095KKS01_red_4k,8,in_stock,dynamic,8
3095KKS01_red_6k,CO,3095KKS01_red_6k,12,in_stock,dynamic,12
3095KKS01_red_8k,CO,3095KKS01_red_8k,8,in_stock,dynamic,8
3095KKS01_red_10k,CO,3095KKS01_red_10k,5,in_stock,dynamic,5
3095KKS01_red_12k,CO,3095KKS01_red_12k,4,in_stock,dynamic,4
3095KKS01_red_14k,CO,3095KKS01_red_14k,23,in_stock,dynamic,23
3095KKS01_red_16k,CO,3095KKS01_red_16k,2,in_stock,dynamic,2
1689KKC02_pink_2k,CO,1689KKC02_pink_2k,5,in_stock,dynamic,5
1689KKC02_pink_4k,CO,1689KKC02_pink_4k,4,in_stock,dynamic,4
1689KKC02_pink_6k,CO,1689KKC02_pink_6k,7,in_stock,dynamic,7
1689KKC02_pink_8k,CO,1689KKC02_pink_8k,9,in_stock,dynamic,9
1689KKC02_pink_10k,CO,1689KKC02_pink_10k,15,in_stock,dynamic,15
1689KKC02_pink_12k,CO,1689KKC02_pink_12k,20,in_stock,dynamic,20
1689KKC02_pink_14k,CO,1689KKC02_pink_14k,10,in_stock,dynamic,10
1689KKC02_pink_16k,CO,1689KKC02_pink_16k,9,in_stock,dynamic,9
1692KKC02_pink_2k,CO,1692KKC02_pink_2k,6,in_stock,dynamic,6
1692KKC02_pink_4k,CO,1692KKC02_pink_4k,4,in_stock,dynamic,4
1692KKC02_pink_6k,CO,1692KKC02_pink_6k,7,in_stock,dynamic,7
1692KKC02_pink_8k,CO,1692KKC02_pink_8k,11,in_stock,dynamic,11
1692KKC02_pink_10k,CO,1692KKC02_pink_10k,22,in_stock,dynamic,22
1692KKC02_pink_12k,CO,1692KKC02_pink_12k,3,in_stock,dynamic,3
1692KKC02_pink_14k,CO,1692KKC02_pink_14k,8,in_stock,dynamic,8
1692KKC02_pink_16k,CO,1692KKC02_pink_16k,12,in_stock,dynamic,12
3101KKB01_black_2k,CO,3101KKB01_black_2k,8,in_stock,dynamic,8
3101KKB01_black_4k,CO,3101KKB01_black_4k,5,in_stock,dynamic,5
3101KKB01_black_6k,CO,3101KKB01_black_6k,4,in_stock,dynamic,4
3101KKB01_black_8k,CO,3101KKB01_black_8k,23,in_stock,dynamic,23
3101KKB01_black_10k,CO,3101KKB01_black_10k,2,in_stock,dynamic,2
3101KKB01_black_12k,CO,3101KKB01_black_12k,5,in_stock,dynamic,5
3101KKB01_black_14k,CO,3101KKB01_black_14k,4,in_stock,dynamic,4
3101KKB01_black_16k,CO,3101KKB01_black_16k,7,in_stock,dynamic,7
3096KKB01_black_2k,CO,3096KKB01_black_2k,9,in_stock,dynamic,9
3096KKB01_black_4k,CO,3096KKB01_black_4k,15,in_stock,dynamic,15
3096KKB01_black_6k,CO,3096KKB01_black_6k,20,in_stock,dynamic,20
3096KKB01_black_8k,CO,3096KKB01_black_8k,10,in_stock,dynamic,10
3096KKB01_black_10k,CO,3096KKB01_black_10k,9,in_stock,dynamic,9
3096KKB01_black_12k,CO,3096KKB01_black_12k,6,in_stock,dynamic,6
3096KKB01_black_14k,CO,3096KKB01_black_14k,4,in_stock,dynamic,4
3096KKB01_black_16k,CO,3096KKB01_black_16k,7,in_stock,dynamic,7
3088KKB02_black_2k,CO,3088KKB02_black_2k,11,in_stock,dynamic,11
3088KKB02_black_4k,CO,3088KKB02_black_4k,22,in_stock,dynamic,22
3088KKB02_black_6k,CO,3088KKB02_black_6k,3,in_stock,dynamic,3
3088KKB02_black_8k,CO,3088KKB02_black_8k,8,in_stock,dynamic,8
3088KKB02_black_10k,CO,3088KKB02_black_10k,12,in_stock,dynamic,12
3088KKB02_black_12k,CO,3088KKB02_black_12k,8,in_stock,dynamic,8
3088KKB02_black_14k,CO,3088KKB02_black_14k,5,in_stock,dynamic,5
3088KKB02_black_16k,CO,3088KKB02_black_16k,4,in_stock,dynamic,4
3097KKR01_black_2k,CO,3097KKR01_black_2k,23,in_stock,dynamic,23
3097KKR01_black_4k,CO,3097KKR01_black_4k,2,in_stock,dynamic,2
3097KKR01_black_6k,CO,3097KKR01_black_6k,5,in_stock,dynamic,5
3097KKR01_black_8k,CO,3097KKR01_black_8k,4,in_stock,dynamic,4
3097KKR01_black_10k,CO,3097KKR01_black_10k,7,in_stock,dynamic,7
3097KKR01_black_12k,CO,3097KKR01_black_12k,9,in_stock,dynamic,9
3097KKR01_black_14k,CO,3097KKR01_black_14k,15,in_stock,dynamic,15
3097KKR01_black_16k,CO,3097KKR01_black_16k,20,in_stock,dynamic,20
3091KKO02_black_2k,CO,3091KKO02_black_2k,10,in_stock,dynamic,10
3091KKO02_black_4k,CO,3091KKO02_black_4k,9,in_stock,dynamic,9
3091KKO02_black_6k,CO,3091KKO02_black_6k,6,in_stock,dynamic,6
3091KKO02_black_8k,CO,3091KKO02_black_8k,4,in_stock,dynamic,4
3091KKO02_black_10k,CO,3091KKO02_black_10k,7,in_stock,dynamic,7
3091KKO02_black_12k,CO,3091KKO02_black_12k,11,in_stock,dynamic,11
3091KKO02_black_14k,CO,3091KKO02_black_14k,22,in_stock,dynamic,22
3091KKO02_black_16k,CO,3091KKO02_black_16k,3,in_stock,dynamic,3
1688KKC03_blue_2k,CO,1688KKC03_blue_2k,8,in_stock,dynamic,8
1688KKC03_blue_4k,CO,1688KKC03_blue_4k,12,in_stock,dynamic,12
1688KKC03_blue_6k,CO,1688KKC03_blue_6k,8,in_stock,dynamic,8
1688KKC03_blue_8k,CO,1688KKC03_blue_8k,5,in_stock,dynamic,5
1688KKC03_blue_10k,CO,1688KKC03_blue_10k,4,in_stock,dynamic,4
1688KKC03_blue_12k,CO,1688KKC03_blue_12k,23,in_stock,dynamic,23
1688KKC03_blue_14k,CO,1688KKC03_blue_14k,2,in_stock,dynamic,2
1688KKC03_blue_16k,CO,1688KKC03_blue_16k,5,in_stock,dynamic,5
1694KKC02_blue_2k,CO,1694KKC02_blue_2k,4,in_stock,dynamic,4
1694KKC02_blue_4k,CO,1694KKC02_blue_4k,7,in_stock,dynamic,7
1694KKC02_blue_6k,CO,1694KKC02_blue_6k,9,in_stock,dynamic,9
1694KKC02_blue_8k,CO,1694KKC02_blue_8k,15,in_stock,dynamic,15
1694KKC02_blue_10k,CO,1694KKC02_blue_10k,20,in_stock,dynamic,20
1694KKC02_blue_12k,CO,1694KKC02_blue_12k,10,in_stock,dynamic,10
1694KKC02_blue_14k,CO,1694KKC02_blue_14k,9,in_stock,dynamic,9
1694KKC02_blue_16k,CO,1694KKC02_blue_16k,6,in_stock,dynamic,6
3081KKB02_blue_2k,CO,3081KKB02_blue_2k,4,in_stock,dynamic,4
3081KKB02_blue_4k,CO,3081KKB02_blue_4k,7,in_stock,dynamic,7
3081KKB02_blue_6k,CO,3081KKB02_blue_6k,11,in_stock,dynamic,11
3081KKB02_blue_8k,CO,3081KKB02_blue_8k,22,in_stock,dynamic,22
3081KKB02_blue_10k,CO,3081KKB02_blue_10k,3,in_stock,dynamic,3
3081KKB02_blue_12k,CO,3081KKB02_blue_12k,8,in_stock,dynamic,8
3081KKB02_blue_14k,CO,3081KKB02_blue_14k,12,in_stock,dynamic,12
3081KKB02_blue_16k,CO,3081KKB02_blue_16k,8,in_stock,dynamic,8
3053KKB02_blue_2k,CO,3053KKB02_blue_2k,5,in_stock,dynamic,5
3053KKB02_blue_4k,CO,3053KKB02_blue_4k,4,in_stock,dynamic,4
3053KKB02_blue_6k,CO,3053KKB02_blue_6k,23,in_stock,dynamic,23
3053KKB02_blue_8k,CO,3053KKB02_blue_8k,2,in_stock,dynamic,2
3053KKB02_blue_10k,CO,3053KKB02_blue_10k,5,in_stock,dynamic,5
3053KKB02_blue_12k,CO,3053KKB02_blue_12k,4,in_stock,dynamic,4
3053KKB02_blue_14k,CO,3053KKB02_blue_14k,7,in_stock,dynamic,7
3053KKB02_blue_16k,CO,3053KKB02_blue_16k,9,in_stock,dynamic,9
3051KKB04_blue_2k,CO,3051KKB04_blue_2k,15,in_stock,dynamic,15
3051KKB04_blue_4k,CO,3051KKB04_blue_4k,20,in_stock,dynamic,20
3051KKB04_blue_6k,CO,3051KKB04_blue_6k,10,in_stock,dynamic,10
3051KKB04_blue_8k,CO,3051KKB04_blue_8k,9,in_stock,dynamic,9
3051KKB04_blue_10k,CO,3051KKB04_blue_10k,6,in_stock,dynamic,6
3051KKB04_blue_12k,CO,3051KKB04_blue_12k,4,in_stock,dynamic,4
3051KKB04_blue_14k,CO,3051KKB04_blue_14k,7,in_stock,dynamic,7
3051KKB04_blue_16k,CO,3051KKB04_blue_16k,11,in_stock,dynamic,11
3084KKO02_blue_2k,CO,3084KKO02_blue_2k,22,in_stock,dynamic,22
3084KKO02_blue_4k,CO,3084KKO02_blue_4k,3,in_stock,dynamic,3
3084KKO02_blue_6k,CO,3084KKO02_blue_6k,8,in_stock,dynamic,8
3084KKO02_blue_8k,CO,3084KKO02_blue_8k,12,in_stock,dynamic,12
3084KKO02_blue_10k,CO,3084KKO02_blue_10k,8,in_stock,dynamic,8
3084KKO02_blue_12k,CO,3084KKO02_blue_12k,5,in_stock,dynamic,5
3084KKO02_blue_14k,CO,3084KKO02_blue_14k,4,in_stock,dynamic,4
3084KKO02_blue_16k,CO,3084KKO02_blue_16k,23,in_stock,dynamic,23
3098KKR01_blue_2k,CO,3098KKR01_blue_2k,2,in_stock,dynamic,2
3098KKR01_blue_4k,CO,3098KKR01_blue_4k,5,in_stock,dynamic,5
3098KKR01_blue_6k,CO,3098KKR01_blue_6k,4,in_stock,dynamic,4
3098KKR01_blue_8k,CO,3098KKR01_blue_8k,7,in_stock,dynamic,7
3098KKR01_blue_10k,CO,3098KKR01_blue_10k,9,in_stock,dynamic,9
3098KKR01_blue_12k,CO,3098KKR01_blue_12k,15,in_stock,dynamic,15
3098KKR01_blue_14k,CO,3098KKR01_blue_14k,20,in_stock,dynamic,20
3098KKR01_blue_16k,CO,3098KKR01_blue_16k,10,in_stock,dynamic,10
1690KKC02_blue_2k,CO,1690KKC02_blue_2k,9,in_stock,dynamic,9
1690KKC02_blue_4k,CO,1690KKC02_blue_4k,6,in_stock,dynamic,6
1690KKC02_blue_6k,CO,1690KKC02_blue_6k,4,in_stock,dynamic,4
1690KKC02_blue_8k,CO,1690KKC02_blue_8k,7,in_stock,dynamic,7
1690KKC02_blue_10k,CO,1690KKC02_blue_10k,11,in_stock,dynamic,11
1690KKC02_blue_12k,CO,1690KKC02_blue_12k,22,in_stock,dynamic,22
1690KKC02_blue_14k,CO,1690KKC02_blue_14k,3,in_stock,dynamic,3
1690KKC02_blue_16k,CO,1690KKC02_blue_16k,8,in_stock,dynamic,8
1693KKC02_blue_2k,CO,1693KKC02_blue_2k,12,in_stock,dynamic,12
1693KKC02_blue_4k,CO,1693KKC02_blue_4k,8,in_stock,dynamic,8
1693KKC02_blue_6k,CO,1693KKC02_blue_6k,5,in_stock,dynamic,5
1693KKC02_blue_8k,CO,1693KKC02_blue_8k,4,in_stock,dynamic,4
1693KKC02_blue_10k,CO,1693KKC02_blue_10k,23,in_stock,dynamic,23
1693KKC02_blue_12k,CO,1693KKC02_blue_12k,2,in_stock,dynamic,2
1693KKC02_blue_14k,CO,1693KKC02_blue_14k,5,in_stock,dynamic,5
1693KKC02_blue_16k,CO,1693KKC02_blue_16k,4,in_stock,dynamic,4
3100KKB01_orange_2k,CO,3100KKB01_orange_2k,7,in_stock,dynamic,7
3100KKB01_orange_4k,CO,3100KKB01_orange_4k,9,in_stock,dynamic,9
3100KKB01_orange_6k,CO,3100KKB01_orange_6k,15,in_stock,dynamic,15
3100KKB01_orange_8k,CO,3100KKB01_orange_8k,20,in_stock,dynamic,20
3100KKB01_orange_10k,CO,3100KKB01_orange_10k,10,in_stock,dynamic,10
3100KKB01_orange_12k,CO,3100KKB01_orange_12k,9,in_stock,dynamic,9
3100KKB01_orange_14k,CO,3100KKB01_orange_14k,6,in_stock,dynamic,6
3100KKB01_orange_16k,CO,3100KKB01_orange_16k,4,in_stock,dynamic,4
3066KKB03_orange_2k,CO,3066KKB03_orange_2k,7,in_stock,dynamic,7
3066KKB03_orange_4k,CO,3066KKB03_orange_4k,11,in_stock,dynamic,11
3066KKB03_orange_6k,CO,3066KKB03_orange_6k,22,in_stock,dynamic,22
3066KKB03_orange_8k,CO,3066KKB03_orange_8k,3,in_stock,dynamic,3
3066KKB03_orange_10k,CO,3066KKB03_orange_10k,8,in_stock,dynamic,8
3066KKB03_orange_12k,CO,3066KKB03_orange_12k,12,in_stock,dynamic,12
3066KKB03_orange_14k,CO,3066KKB03_orange_14k,8,in_stock,dynamic,8
3066KKB03_orange_16k,CO,3066KKB03_orange_16k,5,in_stock,dynamic,5
3101KKB02_orange_2k,CO,3101KKB02_orange_2k,4,in_stock,dynamic,4
3101KKB02_orange_4k,CO,3101KKB02_orange_4k,23,in_stock,dynamic,23
3101KKB02_orange_6k,CO,3101KKB02_orange_6k,2,in_stock,dynamic,2
3101KKB02_orange_8k,CO,3101KKB02_orange_8k,5,in_stock,dynamic,5
3101KKB02_orange_10k,CO,3101KKB02_orange_10k,4,in_stock,dynamic,4
3101KKB02_orange_12k,CO,3101KKB02_orange_12k,7,in_stock,dynamic,7
3101KKB02_orange_14k,CO,3101KKB02_orange_14k,9,in_stock,dynamic,9
3101KKB02_orange_16k,CO,3101KKB02_orange_16k,15,in_stock,dynamic,15
3099KKO01_orange_2k,CO,3099KKO01_orange_2k,20,in_stock,dynamic,20
3099KKO01_orange_4k,CO,3099KKO01_orange_4k,6,in_stock,dynamic,6
3099KKO01_orange_6k,CO,3099KKO01_orange_6k,2,in_stock,dynamic,2
3099KKO01_orange_8k,CO,3099KKO01_orange_8k,3,in_stock,dynamic,3
3099KKO01_orange_10k,CO,3099KKO01_orange_10k,9,in_stock,dynamic,9
3099KKO01_orange_12k,CO,3099KKO01_orange_12k,12,in_stock,dynamic,12
3099KKO01_orange_14k,CO,3099KKO01_orange_14k,10,in_stock,dynamic,10
3099KKO01_orange_16k,CO,3099KKO01_orange_16k,3,in_stock,dynamic,3
3085KKO02_orange_2k,CO,3085KKO02_orange_2k,7,in_stock,dynamic,7
3085KKO02_orange_4k,CO,3085KKO02_orange_4k,10,in_stock,dynamic,10
3085KKO02_orange_6k,CO,3085KKO02_orange_6k,9,in_stock,dynamic,9
3085KKO02_orange_8k,CO,3085KKO02_orange_8k,6,in_stock,dynamic,6
3085KKO02_orange_10k,CO,3085KKO02_orange_10k,4,in_stock,dynamic,4
3085KKO02_orange_12k,CO,3085KKO02_orange_12k,7,in_stock,dynamic,7
3085KKO02_orange_14k,CO,3085KKO02_orange_14k,11,in_stock,dynamic,11
3085KKO02_orange_16k,CO,3085KKO02_orange_16k,22,in_stock,dynamic,22
3103KKS01_orange_2k,CO,3103KKS01_orange_2k,3,in_stock,dynamic,3
3103KKS01_orange_4k,CO,3103KKS01_orange_4k,8,in_stock,dynamic,8
3103KKS01_orange_6k,CO,3103KKS01_orange_6k,12,in_stock,dynamic,12
3103KKS01_orange_8k,CO,3103KKS01_orange_8k,8,in_stock,dynamic,8
3103KKS01_orange_10k,CO,3103KKS01_orange_10k,5,in_stock,dynamic,5
3103KKS01_orange_12k,CO,3103KKS01_orange_12k,4,in_stock,dynamic,4
3103KKS01_orange_14k,CO,3103KKS01_orange_14k,23,in_stock,dynamic,23
3103KKS01_orange_16k,CO,3103KKS01_orange_16k,2,in_stock,dynamic,2
1691KKC02_purple_2k,CO,1691KKC02_purple_2k,5,in_stock,dynamic,5
1691KKC02_purple_4k,CO,1691KKC02_purple_4k,4,in_stock,dynamic,4
1691KKC02_purple_6k,CO,1691KKC02_purple_6k,7,in_stock,dynamic,7
1691KKC02_purple_8k,CO,1691KKC02_purple_8k,9,in_stock,dynamic,9
1691KKC02_purple_10k,CO,1691KKC02_purple_10k,15,in_stock,dynamic,15
1691KKC02_purple_12k,CO,1691KKC02_purple_12k,20,in_stock,dynamic,20
1691KKC02_purple_14k,CO,1691KKC02_purple_14k,10,in_stock,dynamic,10
1691KKC02_purple_16k,CO,1691KKC02_purple_16k,9,in_stock,dynamic,9
1695KKC01_purple_2k,CO,1695KKC01_purple_2k,6,in_stock,dynamic,6
1695KKC01_purple_4k,CO,1695KKC01_purple_4k,4,in_stock,dynamic,4
1695KKC01_purple_6k,CO,1695KKC01_purple_6k,7,in_stock,dynamic,7
1695KKC01_purple_8k,CO,1695KKC01_purple_8k,11,in_stock,dynamic,11
1695KKC01_purple_10k,CO,1695KKC01_purple_10k,22,in_stock,dynamic,22
1695KKC01_purple_12k,CO,1695KKC01_purple_12k,3,in_stock,dynamic,3
1695KKC01_purple_14k,CO,1695KKC01_purple_14k,8,in_stock,dynamic,8
1695KKC01_purple_16k,CO,1695KKC01_purple_16k,12,in_stock,dynamic,12
1891ASA01_gray_sm,CO,1891ASA01_gray_sm,8,in_stock,dynamic,8
1891ASA01_gray_md,CO,1891ASA01_gray_md,5,in_stock,dynamic,5
1891ASA01_gray_lg,CO,1891ASA01_gray_lg,4,in_stock,dynamic,4
1863ALM03_gray_xs,CO,1863ALM03_gray_xs,23,in_stock,dynamic,23
1863ALM03_gray_sm,CO,1863ALM03_gray_sm,2,in_stock,dynamic,2
1863ALM03_gray_md,CO,1863ALM03_gray_md,5,in_stock,dynamic,5
1863ALM03_gray_lg,CO,1863ALM03_gray_lg,4,in_stock,dynamic,4
1832ASB02_beige_sm,CO,1832ASB02_beige_sm,7,in_stock,dynamic,7
1832ASB02_beige_md,CO,1832ASB02_beige_md,9,in_stock,dynamic,9
1832ASB02_beige_lg,CO,1832ASB02_beige_lg,15,in_stock,dynamic,15
1886ASH02_gray_xs,CO,1886ASH02_gray_xs,20,in_stock,dynamic,20
1886ASH02_gray_sm,CO,1886ASH02_gray_sm,10,in_stock,dynamic,10
1886ASH02_gray_md,CO,1886ASH02_gray_md,9,in_stock,dynamic,9
1886ASH02_gray_lg,CO,1886ASH02_gray_lg,6,in_stock,dynamic,6
1760ASB05_beige_sm,CO,1760ASB05_beige_sm,4,in_stock,dynamic,4
1760ASB05_beige_md,CO,1760ASB05_beige_md,7,in_stock,dynamic,7
1760ASB05_beige_lg,CO,1760ASB05_beige_lg,11,in_stock,dynamic,11
1887ASA01_gray_sm,CO,1887ASA01_gray_sm,22,in_stock,dynamic,22
1887ASA01_gray_md,CO,1887ASA01_gray_md,3,in_stock,dynamic,3
1887ASA01_gray_lg,CO,1887ASA01_gray_lg,8,in_stock,dynamic,8
1872ABD01_beige_sm,CO,1872ABD01_beige_sm,12,in_stock,dynamic,12
1872ABD01_beige_md,CO,1872ABD01_beige_md,8,in_stock,dynamic,8
1872ABD01_beige_lg,CO,1872ABD01_beige_lg,5,in_stock,dynamic,5
1886ASH01_white_xs,CO,1886ASH01_white_xs,4,in_stock,dynamic,4
1886ASH01_white_sm,CO,1886ASH01_white_sm,23,in_stock,dynamic,23
1886ASH01_white_md,CO,1886ASH01_white_md,2,in_stock,dynamic,2
1886ASH01_white_lg,CO,1886ASH01_white_lg,5,in_stock,dynamic,5
1785ALY04_gray_sm,CO,1785ALY04_gray_sm,4,in_stock,dynamic,4
1785ALY04_gray_md,CO,1785ALY04_gray_md,7,in_stock,dynamic,7
1785ALY04_gray_lg,CO,1785ALY04_gray_lg,9,in_stock,dynamic,9
1769ALL05_black_xs,CO,1769ALL05_black_xs,15,in_stock,dynamic,15
1769ALL05_black_sm,CO,1769ALL05_black_sm,20,in_stock,dynamic,20
1769ALL05_black_md,CO,1769ALL05_black_md,10,in_stock,dynamic,10
1769ALL05_black_lg,CO,1769ALL05_black_lg,9,in_stock,dynamic,9
1882AST01_black_sm,CO,1882AST01_black_sm,6,in_stock,dynamic,6
1882AST01_black_md,CO,1882AST01_black_md,4,in_stock,dynamic,4
1882AST01_black_lg,CO,1882AST01_black_lg,7,in_stock,dynamic,7
1786ALC07_gray_xs,CO,1786ALC07_gray_xs,11,in_stock,dynamic,11
1786ALC07_gray_sm,CO,1786ALC07_gray_sm,22,in_stock,dynamic,22
1786ALC07_gray_md,CO,1786ALC07_gray_md,3,in_stock,dynamic,3
1786ALC07_gray_lg,CO,1786ALC07_gray_lg,8,in_stock,dynamic,8
1779ASB04_black_sm,CO,1779ASB04_black_sm,12,in_stock,dynamic,12
1779ASB04_black_md,CO,1779ASB04_black_md,8,in_stock,dynamic,8
1779ASB04_black_lg,CO,1779ASB04_black_lg,5,in_stock,dynamic,5
1883ATT03_gray_sm,CO,1883ATT03_gray_sm,4,in_stock,dynamic,4
1883ATT03_gray_md,CO,1883ATT03_gray_md,23,in_stock,dynamic,23
1883ATT03_gray_lg,CO,1883ATT03_gray_lg,2,in_stock,dynamic,2
1876ASH01_blue_xs,CO,1876ASH01_blue_xs,5,in_stock,dynamic,5
1876ASH01_blue_sm,CO,1876ASH01_blue_sm,4,in_stock,dynamic,4
1876ASH01_blue_md,CO,1876ASH01_blue_md,7,in_stock,dynamic,7
1876ASH01_blue_lg,CO,1876ASH01_blue_lg,9,in_stock,dynamic,9
1879ASB01_blue_sm,CO,1879ASB01_blue_sm,15,in_stock,dynamic,15
1879ASB01_blue_md,CO,1879ASB01_blue_md,20,in_stock,dynamic,20
1879ASB01_blue_lg,CO,1879ASB01_blue_lg,10,in_stock,dynamic,10
1823ALC05_blue_xs,CO,1823ALC05_blue_xs,9,in_stock,dynamic,9
1823ALC05_blue_sm,CO,1823ALC05_blue_sm,6,in_stock,dynamic,6
1823ALC05_blue_md,CO,1823ALC05_blue_md,4,in_stock,dynamic,4
1823ALC05_blue_lg,CO,1823ALC05_blue_lg,7,in_stock,dynamic,7
1875ASB01_black_sm,CO,1875ASB01_black_sm,11,in_stock,dynamic,11
1875ASB01_black_md,CO,1875ASB01_black_md,22,in_stock,dynamic,22
1875ASB01_black_lg,CO,1875ASB01_black_lg,3,in_stock,dynamic,3
1827ASB03_blue_sm,CO,1827ASB03_blue_sm,8,in_stock,dynamic,8
1827ASB03_blue_md,CO,1827ASB03_blue_md,12,in_stock,dynamic,12
1827ASB03_blue_lg,CO,1827ASB03_blue_lg,8,in_stock,dynamic,8
1837ALM04_blue_xs,CO,1837ALM04_blue_xs,5,in_stock,dynamic,5
1837ALM04_blue_sm,CO,1837ALM04_blue_sm,4,in_stock,dynamic,4
1837ALM04_blue_md,CO,1837ALM04_blue_md,23,in_stock,dynamic,23
1837ALM04_blue_lg,CO,1837ALM04_blue_lg,2,in_stock,dynamic,2
1825ALM05_blue_xs,CO,1825ALM05_blue_xs,5,in_stock,dynamic,5
1825ALM05_blue_sm,CO,1825ALM05_blue_sm,4,in_stock,dynamic,4
1825ALM05_blue_md,CO,1825ALM05_blue_md,7,in_stock,dynamic,7
1825ALM05_blue_lg,CO,1825ALM05_blue_lg,9,in_stock,dynamic,9
