lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3012SFH05_blue_xl,Size,3012SFH05_blue_xl,active,Maaji,EXTRA LARGE,7702781039950,EXTRA LARGE,135000,COP Price
3042SFH02_black_sm,Size,3042SFH02_black_sm,active,Maaji,SMALL,7702781031275,SMALL,135000,COP Price
3042SFH02_black_md,Size,3042SFH02_black_md,active,Maaji,MEDIUM,7702781031282,MEDIUM,135000,COP Price
3042SFH02_black_lg,Size,3042SFH02_black_lg,active,Maaji,LARGE,7702781031299,LARGE,135000,COP Price
3042SFH02_black_xl,Size,3042SFH02_black_xl,active,Maaji,EXTRA LARGE,7702781031305,EXTRA LARGE,135000,COP Price
3042SFH03_purple_sm,Size,3042SFH03_purple_sm,active,Maaji,SMALL,7702781031787,SMALL,135000,COP Price
3042SFH03_purple_md,Size,3042SFH03_purple_md,active,Maaji,MEDIUM,7702781031794,MEDIUM,135000,COP Price
3042SFH03_purple_lg,Size,3042SFH03_purple_lg,active,Maaji,LARGE,7702781031800,LARGE,135000,COP Price
3042SFH03_purple_xl,Size,3042SFH03_purple_xl,active,Maaji,EXTRA LARGE,7702781031817,EXTRA LARGE,135000,COP Price
3045SFT04_pink_sm,Size,3045SFT04_pink_sm,active,Maaji,SMALL,7702781031930,SMALL,115000,COP Price
3045SFT04_pink_md,Size,3045SFT04_pink_md,active,Maaji,MEDIUM,7702781031947,MEDIUM,115000,COP Price
3045SFT04_pink_lg,Size,3045SFT04_pink_lg,active,Maaji,LARGE,7702781031954,LARGE,115000,COP Price
3045SFT04_pink_xl,Size,3045SFT04_pink_xl,active,Maaji,EXTRA LARGE,7702781031961,EXTRA LARGE,115000,COP Price
3047SFH03_red_sm,Size,3047SFH03_red_sm,active,Maaji,SMALL,7702781036690,SMALL,135000,COP Price
3047SFH03_red_md,Size,3047SFH03_red_md,active,Maaji,MEDIUM,7702781036706,MEDIUM,135000,COP Price
3047SFH03_red_lg,Size,3047SFH03_red_lg,active,Maaji,LARGE,7702781036713,LARGE,135000,COP Price
3047SFH03_red_xl,Size,3047SFH03_red_xl,active,Maaji,EXTRA LARGE,7702781036720,EXTRA LARGE,135000,COP Price
3048SUN04_blue_sm,Size,3048SUN04_blue_sm,active,Maaji,SMALL,7702781040024,SMALL,100000,COP Price
3048SUN04_blue_md,Size,3048SUN04_blue_md,active,Maaji,MEDIUM,7702781040031,MEDIUM,100000,COP Price
3048SUN04_blue_lg,Size,3048SUN04_blue_lg,active,Maaji,LARGE,7702781040048,LARGE,100000,COP Price
3048SUN04_blue_xl,Size,3048SUN04_blue_xl,active,Maaji,EXTRA LARGE,7702781040055,EXTRA LARGE,100000,COP Price
3053SFA05_blue_sm,Size,3053SFA05_blue_sm,active,Maaji,SMALL,7702781040420,SMALL,135000,COP Price
3053SFA05_blue_md,Size,3053SFA05_blue_md,active,Maaji,MEDIUM,7702781040437,MEDIUM,135000,COP Price
3053SFA05_blue_lg,Size,3053SFA05_blue_lg,active,Maaji,LARGE,7702781040444,LARGE,135000,COP Price
3053SFA05_blue_xl,Size,3053SFA05_blue_xl,active,Maaji,EXTRA LARGE,7702781040451,EXTRA LARGE,135000,COP Price
3054SFA03_black_sm,Size,3054SFA03_black_sm,active,Maaji,SMALL,7702781037642,SMALL,135000,COP Price
3054SFA03_black_md,Size,3054SFA03_black_md,active,Maaji,MEDIUM,7702781037659,MEDIUM,135000,COP Price
3054SFA03_black_lg,Size,3054SFA03_black_lg,active,Maaji,LARGE,7702781037666,LARGE,135000,COP Price
3054SFA03_black_xl,Size,3054SFA03_black_xl,active,Maaji,EXTRA LARGE,7702781037673,EXTRA LARGE,135000,COP Price
3059SFT02_red_sm,Size,3059SFT02_red_sm,active,Maaji,SMALL,7702781032135,SMALL,115000,COP Price
3059SFT02_red_md,Size,3059SFT02_red_md,active,Maaji,MEDIUM,7702781032142,MEDIUM,115000,COP Price
3059SFT02_red_lg,Size,3059SFT02_red_lg,active,Maaji,LARGE,7702781032159,LARGE,115000,COP Price
3059SFT02_red_xl,Size,3059SFT02_red_xl,active,Maaji,EXTRA LARGE,7702781032166,EXTRA LARGE,115000,COP Price
3060SFA03_brown_sm,Size,3060SFA03_brown_sm,active,Maaji,SMALL,7702781036249,SMALL,135000,COP Price
3060SFA03_brown_md,Size,3060SFA03_brown_md,active,Maaji,MEDIUM,7702781036256,MEDIUM,135000,COP Price
3060SFA03_brown_lg,Size,3060SFA03_brown_lg,active,Maaji,LARGE,7702781036263,LARGE,135000,COP Price
3060SFA03_brown_xl,Size,3060SFA03_brown_xl,active,Maaji,EXTRA LARGE,7702781036270,EXTRA LARGE,135000,COP Price
3061SSP01_brown_sm,Size,3061SSP01_brown_sm,active,Maaji,SMALL,7702781036294,SMALL,125000,COP Price
3061SSP01_brown_md,Size,3061SSP01_brown_md,active,Maaji,MEDIUM,7702781036300,MEDIUM,125000,COP Price
3061SSP01_brown_lg,Size,3061SSP01_brown_lg,active,Maaji,LARGE,7702781036317,LARGE,125000,COP Price
3061SSP01_brown_xl,Size,3061SSP01_brown_xl,active,Maaji,EXTRA LARGE,7702781036324,EXTRA LARGE,125000,COP Price
3062SBA01_red_sm,Size,3062SBA01_red_sm,active,Maaji,SMALL,7702781039127,SMALL,125000,COP Price
3062SBA01_red_md,Size,3062SBA01_red_md,active,Maaji,MEDIUM,7702781039134,MEDIUM,125000,COP Price
3062SBA01_red_lg,Size,3062SBA01_red_lg,active,Maaji,LARGE,7702781039141,LARGE,125000,COP Price
3062SBA01_red_xl,Size,3062SBA01_red_xl,active,Maaji,EXTRA LARGE,7702781039158,EXTRA LARGE,125000,COP Price
3063SBR01_black_sm,Size,3063SBR01_black_sm,active,Maaji,SMALL,7702781036744,SMALL,115000,COP Price
3063SBR01_black_md,Size,3063SBR01_black_md,active,Maaji,MEDIUM,7702781036751,MEDIUM,115000,COP Price
3063SBR01_black_lg,Size,3063SBR01_black_lg,active,Maaji,LARGE,7702781036768,LARGE,115000,COP Price
3063SBR01_black_xl,Size,3063SBR01_black_xl,active,Maaji,EXTRA LARGE,7702781036775,EXTRA LARGE,115000,COP Price
3063SBR02_orange_sm,Size,3063SBR02_orange_sm,active,Maaji,SMALL,7702781036591,SMALL,115000,COP Price
3063SBR02_orange_md,Size,3063SBR02_orange_md,active,Maaji,MEDIUM,7702781036607,MEDIUM,115000,COP Price
3063SBR02_orange_lg,Size,3063SBR02_orange_lg,active,Maaji,LARGE,7702781036614,LARGE,115000,COP Price
3063SBR02_orange_xl,Size,3063SBR02_orange_xl,active,Maaji,EXTRA LARGE,7702781036621,EXTRA LARGE,115000,COP Price
3066SUN01_black_sm,Size,3066SUN01_black_sm,active,Maaji,SMALL,7702781038670,SMALL,100000,COP Price
3066SUN01_black_md,Size,3066SUN01_black_md,active,Maaji,MEDIUM,7702781038687,MEDIUM,100000,COP Price
3066SUN01_black_lg,Size,3066SUN01_black_lg,active,Maaji,LARGE,7702781038694,LARGE,100000,COP Price
3066SUN01_black_xl,Size,3066SUN01_black_xl,active,Maaji,EXTRA LARGE,7702781038700,EXTRA LARGE,100000,COP Price
3068SSP01_black_sm,Size,3068SSP01_black_sm,active,Maaji,SMALL,7702781031220,SMALL,125000,COP Price
3068SSP01_black_md,Size,3068SSP01_black_md,active,Maaji,MEDIUM,7702781031237,MEDIUM,125000,COP Price
3068SSP01_black_lg,Size,3068SSP01_black_lg,active,Maaji,LARGE,7702781031244,LARGE,125000,COP Price
3068SSP01_black_xl,Size,3068SSP01_black_xl,active,Maaji,EXTRA LARGE,7702781031251,EXTRA LARGE,125000,COP Price
3068SSP02_orange_sm,Size,3068SSP02_orange_sm,active,Maaji,SMALL,7702781031633,SMALL,125000,COP Price
3068SSP02_orange_md,Size,3068SSP02_orange_md,active,Maaji,MEDIUM,7702781031640,MEDIUM,125000,COP Price
3068SSP02_orange_lg,Size,3068SSP02_orange_lg,active,Maaji,LARGE,7702781031657,LARGE,125000,COP Price
3068SSP02_orange_xl,Size,3068SSP02_orange_xl,active,Maaji,EXTRA LARGE,7702781031664,EXTRA LARGE,125000,COP Price
3069SSE01_orange_sm,Size,3069SSE01_orange_sm,active,Maaji,SMALL,7702781031688,SMALL,115000,COP Price
3069SSE01_orange_md,Size,3069SSE01_orange_md,active,Maaji,MEDIUM,7702781031695,MEDIUM,115000,COP Price
3069SSE01_orange_lg,Size,3069SSE01_orange_lg,active,Maaji,LARGE,7702781031701,LARGE,115000,COP Price
3069SSE01_orange_xl,Size,3069SSE01_orange_xl,active,Maaji,EXTRA LARGE,7702781031718,EXTRA LARGE,115000,COP Price
3070SBR01_purple_sm,Size,3070SBR01_purple_sm,active,Maaji,SMALL,7702781032913,SMALL,115000,COP Price
3070SBR01_purple_md,Size,3070SBR01_purple_md,active,Maaji,MEDIUM,7702781032920,MEDIUM,115000,COP Price
3070SBR01_purple_lg,Size,3070SBR01_purple_lg,active,Maaji,LARGE,7702781032937,LARGE,115000,COP Price
3070SBR01_purple_xl,Size,3070SBR01_purple_xl,active,Maaji,EXTRA LARGE,7702781032944,EXTRA LARGE,115000,COP Price
,,,,,,,,,
9086KST02_blue_2_3k,Size,9086KST02_blue_2_3k,active,Maaji,2_3KIDS,7702781037680,2_3KIDS,90000,COP Price
9086KST02_blue_4_6k,Size,9086KST02_blue_4_6k,active,Maaji,4_6KIDS,7702781037697,4_6KIDS,90000,COP Price
9086KST02_blue_8_10k,Size,9086KST02_blue_8_10k,active,Maaji,8_10KIDS,7702781037703,8_10KIDS,90000,COP Price
9086KST02_blue_12_14k,Size,9086KST02_blue_12_14k,active,Maaji,12_14KIDS,7702781037710,12_14KIDS,90000,COP Price
9086KST02_blue_16_18k,Size,9086KST02_blue_16_18k,active,Maaji,16_18KIDS,7702781037727,16_18KIDS,90000,COP Price
9086KST03_blue_2_3k,Size,9086KST03_blue_2_3k,active,Maaji,2_3KIDS,7702781037734,2_3KIDS,90000,COP Price
9086KST03_blue_4_6k,Size,9086KST03_blue_4_6k,active,Maaji,4_6KIDS,7702781037741,4_6KIDS,90000,COP Price
9086KST03_blue_8_10k,Size,9086KST03_blue_8_10k,active,Maaji,8_10KIDS,7702781037758,8_10KIDS,90000,COP Price
9086KST03_blue_12_14k,Size,9086KST03_blue_12_14k,active,Maaji,12_14KIDS,7702781037765,12_14KIDS,90000,COP Price
9086KST03_blue_16_18k,Size,9086KST03_blue_16_18k,active,Maaji,16_18KIDS,7702781037772,16_18KIDS,90000,COP Price
9088KST02_red_2_3k,Size,9088KST02_red_2_3k,active,Maaji,2_3KIDS,7702781038083,2_3KIDS,100000,COP Price
9088KST02_red_4_6k,Size,9088KST02_red_4_6k,active,Maaji,4_6KIDS,7702781038090,4_6KIDS,100000,COP Price
9088KST02_red_8_10k,Size,9088KST02_red_8_10k,active,Maaji,8_10KIDS,7702781038106,8_10KIDS,100000,COP Price
9088KST02_red_12_14k,Size,9088KST02_red_12_14k,active,Maaji,12_14KIDS,7702781038113,12_14KIDS,100000,COP Price
9088KST02_red_16_18K,Size,9088KST02_red_16_18K,active,Maaji,16_18KIDS,7702781038120,16_18KIDS,100000,COP Price
9088KST03_blue_2_3k,Size,9088KST03_blue_2_3k,active,Maaji,2_3KIDS,7702781038182,2_3KIDS,100000,COP Price
9088KST03_blue_4_6k,Size,9088KST03_blue_4_6k,active,Maaji,4_6KIDS,7702781038199,4_6KIDS,100000,COP Price
9088KST03_blue_8_10k,Size,9088KST03_blue_8_10k,active,Maaji,8_10KIDS,7702781038205,8_10KIDS,100000,COP Price
9088KST03_blue_12_14k,Size,9088KST03_blue_12_14k,active,Maaji,12_14KIDS,7702781038212,12_14KIDS,100000,COP Price
9088KST03_blue_16_18k,Size,9088KST03_blue_16_18k,active,Maaji,16_18KIDS,7702781038229,16_18KIDS,100000,COP Price
3083KKB03_red_2k,Size,3083KKB03_red_2k,active,Maaji,2KIDS,7702781040925,2KIDS,115000,COP Price
3083KKB03_red_4k,Size,3083KKB03_red_4k,active,Maaji,4KIDS,7702781040932,4KIDS,115000,COP Price
3083KKB03_red_6k,Size,3083KKB03_red_6k,active,Maaji,6KIDS,7702781040949,6KIDS,115000,COP Price
3083KKB03_red_8k,Size,3083KKB03_red_8k,active,Maaji,8KIDS,7702781040956,8KIDS,115000,COP Price
3083KKB03_red_10k,Size,3083KKB03_red_10k,active,Maaji,10KIDS,7702781040963,10KIDS,115000,COP Price
3083KKB03_red_12k,Size,3083KKB03_red_12k,active,Maaji,12KIDS,7702781040970,12KIDS,115000,COP Price
3083KKB03_red_14k,Size,3083KKB03_red_14k,active,Maaji,14KIDS,7702781040987,14KIDS,115000,COP Price
3083KKB03_red_16k,Size,3083KKB03_red_16k,active,Maaji,16KIDS,7702781040994,16KIDS,115000,COP Price
3090KKB02_red_2k,Size,3090KKB02_red_2k,active,Maaji,2KIDS,7702781041007,2KIDS,125000,COP Price
3090KKB02_red_4k,Size,3090KKB02_red_4k,active,Maaji,4KIDS,7702781041014,4KIDS,125000,COP Price
3090KKB02_red_6k,Size,3090KKB02_red_6k,active,Maaji,6KIDS,7702781041021,6KIDS,125000,COP Price
3090KKB02_red_8k,Size,3090KKB02_red_8k,active,Maaji,8KIDS,7702781041038,8KIDS,125000,COP Price
3090KKB02_red_10k,Size,3090KKB02_red_10k,active,Maaji,10KIDS,7702781041045,10KIDS,125000,COP Price
3090KKB02_red_12k,Size,3090KKB02_red_12k,active,Maaji,12KIDS,7702781041052,12KIDS,125000,COP Price
3090KKB02_red_14k,Size,3090KKB02_red_14k,active,Maaji,14KIDS,7702781041069,14KIDS,125000,COP Price
3090KKB02_red_16k,Size,3090KKB02_red_16k,active,Maaji,16KIDS,7702781041076,16KIDS,125000,COP Price
3080KKB03_blue_2k,Size,3080KKB03_blue_2k,active,Maaji,2KIDS,7702781042509,2KIDS,125000,COP Price
3080KKB03_blue_4k,Size,3080KKB03_blue_4k,active,Maaji,4KIDS,7702781042516,4KIDS,125000,COP Price
3080KKB03_blue_6k,Size,3080KKB03_blue_6k,active,Maaji,6KIDS,7702781042523,6KIDS,125000,COP Price
3080KKB03_blue_8k,Size,3080KKB03_blue_8k,active,Maaji,8KIDS,7702781042530,8KIDS,125000,COP Price
3080KKB03_blue_10k,Size,3080KKB03_blue_10k,active,Maaji,10KIDS,7702781042547,10KIDS,125000,COP Price
3080KKB03_blue_12k,Size,3080KKB03_blue_12k,active,Maaji,12KIDS,7702781042554,12KIDS,125000,COP Price
3080KKB03_blue_14k,Size,3080KKB03_blue_14k,active,Maaji,14KIDS,7702781042561,14KIDS,125000,COP Price
3080KKB03_blue_16k,Size,3080KKB03_blue_16k,active,Maaji,16KIDS,7702781042578,16KIDS,125000,COP Price
3094KKO01_red_2k,Size,3094KKO01_red_2k,active,Maaji,2KIDS,7702781040765,2KIDS,140000,COP Price
3094KKO01_red_4k,Size,3094KKO01_red_4k,active,Maaji,4KIDS,7702781040772,4KIDS,140000,COP Price
3094KKO01_red_6k,Size,3094KKO01_red_6k,active,Maaji,6KIDS,7702781040789,6KIDS,140000,COP Price
3094KKO01_red_8k,Size,3094KKO01_red_8k,active,Maaji,8KIDS,7702781040796,8KIDS,140000,COP Price
3094KKO01_red_10k,Size,3094KKO01_red_10k,active,Maaji,10KIDS,7702781040802,10KIDS,140000,COP Price
3094KKO01_red_12k,Size,3094KKO01_red_12k,active,Maaji,12KIDS,7702781040819,12KIDS,140000,COP Price
3094KKO01_red_14k,Size,3094KKO01_red_14k,active,Maaji,14KIDS,7702781040826,14KIDS,140000,COP Price
3094KKO01_red_16k,Size,3094KKO01_red_16k,active,Maaji,16KIDS,7702781040833,16KIDS,140000,COP Price
3102KKB01_red_2k,Size,3102KKB01_red_2k,active,Maaji,2KIDS,7702781040840,2KIDS,140000,COP Price
3102KKB01_red_4k,Size,3102KKB01_red_4k,active,Maaji,4KIDS,7702781040857,4KIDS,140000,COP Price
3102KKB01_red_6k,Size,3102KKB01_red_6k,active,Maaji,6KIDS,7702781040864,6KIDS,140000,COP Price
3102KKB01_red_8k,Size,3102KKB01_red_8k,active,Maaji,8KIDS,7702781040871,8KIDS,140000,COP Price
3102KKB01_red_10k,Size,3102KKB01_red_10k,active,Maaji,10KIDS,7702781040888,10KIDS,140000,COP Price
3102KKB01_red_12k,Size,3102KKB01_red_12k,active,Maaji,12KIDS,7702781040895,12KIDS,140000,COP Price
3102KKB01_red_14k,Size,3102KKB01_red_14k,active,Maaji,14KIDS,7702781040901,14KIDS,140000,COP Price
3102KKB01_red_16k,Size,3102KKB01_red_16k,active,Maaji,16KIDS,7702781040918,16KIDS,140000,COP Price
3095KKS01_red_2k,Size,3095KKS01_red_2k,active,Maaji,2KIDS,7702781043322,2KIDS,95000,COP Price
3095KKS01_red_4k,Size,3095KKS01_red_4k,active,Maaji,4KIDS,7702781043339,4KIDS,95000,COP Price
3095KKS01_red_6k,Size,3095KKS01_red_6k,active,Maaji,6KIDS,7702781043346,6KIDS,95000,COP Price
3095KKS01_red_8k,Size,3095KKS01_red_8k,active,Maaji,8KIDS,7702781043353,8KIDS,95000,COP Price
3095KKS01_red_10k,Size,3095KKS01_red_10k,active,Maaji,10KIDS,7702781043360,10KIDS,95000,COP Price
3095KKS01_red_12k,Size,3095KKS01_red_12k,active,Maaji,12KIDS,7702781043377,12KIDS,95000,COP Price
3095KKS01_red_14k,Size,3095KKS01_red_14k,active,Maaji,14KIDS,7702781043384,14KIDS,95000,COP Price
3095KKS01_red_16k,Size,3095KKS01_red_16k,active,Maaji,16KIDS,7702781043391,16KIDS,95000,COP Price
1689KKC02_red_2k,Size,1689KKC02_red_2k,active,Maaji,2KIDS,7702781033583,2KIDS,110000,COP Price
1689KKC02_red_4k,Size,1689KKC02_red_4k,active,Maaji,4KIDS,7702781033590,4KIDS,110000,COP Price
1689KKC02_red_6k,Size,1689KKC02_red_6k,active,Maaji,6KIDS,7702781033606,6KIDS,110000,COP Price
1689KKC02_red_8k,Size,1689KKC02_red_8k,active,Maaji,8KIDS,7702781033613,8KIDS,110000,COP Price
1689KKC02_red_10k,Size,1689KKC02_red_10k,active,Maaji,10KIDS,7702781033620,10KIDS,110000,COP Price
1689KKC02_red_12k,Size,1689KKC02_red_12k,active,Maaji,12KIDS,7702781033637,12KIDS,110000,COP Price
1689KKC02_red_14k,Size,1689KKC02_red_14k,active,Maaji,14KIDS,7702781033644,14KIDS,110000,COP Price
1689KKC02_red_16k,Size,1689KKC02_red_16k,active,Maaji,16KIDS,7702781033651,16KIDS,110000,COP Price
1692KKC02_red_2k,Size,1692KKC02_red_2k,active,Maaji,2KIDS,7702781034443,2KIDS,110000,COP Price
1692KKC02_red_4k,Size,1692KKC02_red_4k,active,Maaji,4KIDS,7702781034450,4KIDS,110000,COP Price
1692KKC02_red_6k,Size,1692KKC02_red_6k,active,Maaji,6KIDS,7702781034467,6KIDS,110000,COP Price
1692KKC02_red_8k,Size,1692KKC02_red_8k,active,Maaji,8KIDS,7702781034474,8KIDS,110000,COP Price
1692KKC02_red_10k,Size,1692KKC02_red_10k,active,Maaji,10KIDS,7702781034481,10KIDS,110000,COP Price
1692KKC02_red_12k,Size,1692KKC02_red_12k,active,Maaji,12KIDS,7702781034498,12KIDS,110000,COP Price
1692KKC02_red_14k,Size,1692KKC02_red_14k,active,Maaji,14KIDS,7702781034504,14KIDS,110000,COP Price
1692KKC02_red_16k,Size,1692KKC02_red_16k,active,Maaji,16KIDS,7702781034511,16KIDS,110000,COP Price
3101KKB01_black_2k,Size,3101KKB01_black_2k,active,Maaji,2KIDS,7702781041526,2KIDS,125000,COP Price
3101KKB01_black_4k,Size,3101KKB01_black_4k,active,Maaji,4KIDS,7702781041533,4KIDS,125000,COP Price
3101KKB01_black_6k,Size,3101KKB01_black_6k,active,Maaji,6KIDS,7702781041540,6KIDS,125000,COP Price
3101KKB01_black_8k,Size,3101KKB01_black_8k,active,Maaji,8KIDS,7702781041557,8KIDS,125000,COP Price
3101KKB01_black_10k,Size,3101KKB01_black_10k,active,Maaji,10KIDS,7702781041564,10KIDS,125000,COP Price
3101KKB01_black_12k,Size,3101KKB01_black_12k,active,Maaji,12KIDS,7702781041571,12KIDS,125000,COP Price
3101KKB01_black_14k,Size,3101KKB01_black_14k,active,Maaji,14KIDS,7702781041588,14KIDS,125000,COP Price
3101KKB01_black_16k,Size,3101KKB01_black_16k,active,Maaji,16KIDS,7702781041595,16KIDS,125000,COP Price
3096KKB01_black_2k,Size,3096KKB01_black_2k,active,Maaji,2KIDS,7702781041700,2KIDS,125000,COP Price
3096KKB01_black_4k,Size,3096KKB01_black_4k,active,Maaji,4KIDS,7702781041717,4KIDS,125000,COP Price
3096KKB01_black_6k,Size,3096KKB01_black_6k,active,Maaji,6KIDS,7702781041724,6KIDS,125000,COP Price
3096KKB01_black_8k,Size,3096KKB01_black_8k,active,Maaji,8KIDS,7702781041731,8KIDS,125000,COP Price
3096KKB01_black_10k,Size,3096KKB01_black_10k,active,Maaji,10KIDS,7702781041748,10KIDS,125000,COP Price
3096KKB01_black_12k,Size,3096KKB01_black_12k,active,Maaji,12KIDS,7702781041755,12KIDS,125000,COP Price
3096KKB01_black_14k,Size,3096KKB01_black_14k,active,Maaji,14KIDS,7702781041762,14KIDS,125000,COP Price
3096KKB01_black_16k,Size,3096KKB01_black_16k,active,Maaji,16KIDS,7702781041779,16KIDS,125000,COP Price
3088KKB02_black_2k,Size,3088KKB02_black_2k,active,Maaji,2KIDS,7702781041083,2KIDS,125000,COP Price
3088KKB02_black_4k,Size,3088KKB02_black_4k,active,Maaji,4KIDS,7702781041090,4KIDS,125000,COP Price
3088KKB02_black_6k,Size,3088KKB02_black_6k,active,Maaji,6KIDS,7702781041106,6KIDS,125000,COP Price
3088KKB02_black_8k,Size,3088KKB02_black_8k,active,Maaji,8KIDS,7702781041113,8KIDS,125000,COP Price
3088KKB02_black_10k,Size,3088KKB02_black_10k,active,Maaji,10KIDS,7702781041120,10KIDS,125000,COP Price
3088KKB02_black_12k,Size,3088KKB02_black_12k,active,Maaji,12KIDS,7702781041137,12KIDS,125000,COP Price
3088KKB02_black_14k,Size,3088KKB02_black_14k,active,Maaji,14KIDS,7702781041144,14KIDS,125000,COP Price
3088KKB02_black_16k,Size,3088KKB02_black_16k,active,Maaji,16KIDS,7702781041151,16KIDS,125000,COP Price
3097KKR01_black_2k,Size,3097KKR01_black_2k,active,Maaji,2KIDS,7702781041243,2KIDS,140000,COP Price
3097KKR01_black_4k,Size,3097KKR01_black_4k,active,Maaji,4KIDS,7702781041250,4KIDS,140000,COP Price
3097KKR01_black_6k,Size,3097KKR01_black_6k,active,Maaji,6KIDS,7702781041267,6KIDS,140000,COP Price
3097KKR01_black_8k,Size,3097KKR01_black_8k,active,Maaji,8KIDS,7702781041274,8KIDS,140000,COP Price
3097KKR01_black_10k,Size,3097KKR01_black_10k,active,Maaji,10KIDS,7702781041281,10KIDS,140000,COP Price
3097KKR01_black_12k,Size,3097KKR01_black_12k,active,Maaji,12KIDS,7702781041298,12KIDS,140000,COP Price
3097KKR01_black_14k,Size,3097KKR01_black_14k,active,Maaji,14KIDS,7702781041304,14KIDS,140000,COP Price
3097KKR01_black_16k,Size,3097KKR01_black_16k,active,Maaji,16KIDS,7702781041311,16KIDS,140000,COP Price
3091KKO02_black_2k,Size,3091KKO02_black_2k,active,Maaji,2KIDS,7702781041168,2KIDS,140000,COP Price
3091KKO02_black_4k,Size,3091KKO02_black_4k,active,Maaji,4KIDS,7702781041175,4KIDS,140000,COP Price
3091KKO02_black_6k,Size,3091KKO02_black_6k,active,Maaji,6KIDS,7702781041182,6KIDS,140000,COP Price
3091KKO02_black_8k,Size,3091KKO02_black_8k,active,Maaji,8KIDS,7702781041199,8KIDS,140000,COP Price
3091KKO02_black_10k,Size,3091KKO02_black_10k,active,Maaji,10KIDS,7702781041205,10KIDS,140000,COP Price
3091KKO02_black_12k,Size,3091KKO02_black_12k,active,Maaji,12KIDS,7702781041212,12KIDS,140000,COP Price
3091KKO02_black_14k,Size,3091KKO02_black_14k,active,Maaji,14KIDS,7702781041229,14KIDS,140000,COP Price
3091KKO02_black_16k,Size,3091KKO02_black_16k,active,Maaji,16KIDS,7702781041236,16KIDS,140000,COP Price
1688KKC03_black_2k,Size,1688KKC03_black_2k,active,Maaji,2KIDS,7702781034115,2KIDS,95000,COP Price
1688KKC03_black_4k,Size,1688KKC03_black_4k,active,Maaji,4KIDS,7702781034122,4KIDS,95000,COP Price
1688KKC03_black_6k,Size,1688KKC03_black_6k,active,Maaji,6KIDS,7702781034139,6KIDS,95000,COP Price
1688KKC03_black_8k,Size,1688KKC03_black_8k,active,Maaji,8KIDS,7702781034146,8KIDS,95000,COP Price
1688KKC03_black_10k,Size,1688KKC03_black_10k,active,Maaji,10KIDS,7702781034153,10KIDS,95000,COP Price
1688KKC03_black_12k,Size,1688KKC03_black_12k,active,Maaji,10KIDS,7702781034160,10KIDS,95000,COP Price
1688KKC03_black_14k,Size,1688KKC03_black_14k,active,Maaji,10KIDS,7702781034177,10KIDS,95000,COP Price
1688KKC03_black_16k,Size,1688KKC03_black_16k,active,Maaji,10KIDS,7702781034184,10KIDS,95000,COP Price
1694KKC02_black_2k,Size,1694KKC02_black_2k,active,Maaji,2KIDS,7702781038335,2KIDS,110000,COP Price
1694KKC02_black_4k,Size,1694KKC02_black_4k,active,Maaji,4KIDS,7702781038342,4KIDS,110000,COP Price
1694KKC02_black_6k,Size,1694KKC02_black_6k,active,Maaji,6KIDS,7702781038359,6KIDS,110000,COP Price
1694KKC02_black_8k,Size,1694KKC02_black_8k,active,Maaji,8KIDS,7702781038366,8KIDS,110000,COP Price
1694KKC02_black_10k,Size,1694KKC02_black_10k,active,Maaji,10KIDS,7702781038373,10KIDS,110000,COP Price
1694KKC02_black_12k,Size,1694KKC02_black_12k,active,Maaji,12KIDS,7702781038380,12KIDS,110000,COP Price
1694KKC02_black_14k,Size,1694KKC02_black_14k,active,Maaji,14KIDS,7702781038397,14KIDS,110000,COP Price
1694KKC02_black_16k,Size,1694KKC02_black_16k,active,Maaji,16KIDS,7702781038403,16KIDS,110000,COP Price
3081KKB02_blue_2k,Size,3081KKB02_blue_2k,active,Maaji,2KIDS,7702781042189,2KIDS,125000,COP Price
3081KKB02_blue_4k,Size,3081KKB02_blue_4k,active,Maaji,4KIDS,7702781042196,4KIDS,125000,COP Price
3081KKB02_blue_6k,Size,3081KKB02_blue_6k,active,Maaji,6KIDS,7702781042202,6KIDS,125000,COP Price
3081KKB02_blue_8k,Size,3081KKB02_blue_8k,active,Maaji,8KIDS,7702781042219,8KIDS,125000,COP Price
3081KKB02_blue_10k,Size,3081KKB02_blue_10k,active,Maaji,10KIDS,7702781042226,10KIDS,125000,COP Price
3081KKB02_blue_12k,Size,3081KKB02_blue_12k,active,Maaji,12KIDS,7702781042233,12KIDS,125000,COP Price
3081KKB02_blue_14k,Size,3081KKB02_blue_14k,active,Maaji,14KIDS,7702781042240,14KIDS,125000,COP Price
3081KKB02_blue_16k,Size,3081KKB02_blue_16k,active,Maaji,16KIDS,7702781042257,16KIDS,125000,COP Price
3053KKB02_blue_2k,Size,3053KKB02_blue_2k,active,Maaji,2KIDS,7702781042424,2KIDS,125000,COP Price
3053KKB02_blue_4k,Size,3053KKB02_blue_4k,active,Maaji,4KIDS,7702781042431,4KIDS,125000,COP Price
3053KKB02_blue_6k,Size,3053KKB02_blue_6k,active,Maaji,6KIDS,7702781042448,6KIDS,125000,COP Price
3053KKB02_blue_8k,Size,3053KKB02_blue_8k,active,Maaji,8KIDS,7702781042455,8KIDS,125000,COP Price
