lv1_code,,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1863ALM03_gray_lg,1863ALM03,Size,1863ALM03_gray_lg,active,Maaji,LARGE,7702781039394,LARGE,169900,COP Price
1832ASB02_beige_sm,1832ASB02,Size,1832ASB02_beige_sm,active,Maaji,SMALL,7702781041991,SMALL,99900,COP Price
1832ASB02_beige_md,1832ASB02,Size,1832ASB02_beige_md,active,Maaji,MEDIUM,7702781042004,MEDIUM,99900,COP Price
1832ASB02_beige_lg,1832ASB02,Size,1832ASB02_beige_lg,active,Maaji,LARGE,7702781042011,LARGE,99900,COP Price
1886ASH02_gray_xs,1886ASH02,Size,1886ASH02_gray_xs,active,Maaji,EXTRA SMALL,7702781039714,EXTRA SMALL,99900,COP Price
1886ASH02_gray_sm,1886ASH02,Size,1886ASH02_gray_sm,active,Maaji,SMALL,7702781039721,SMALL,99900,COP Price
1886ASH02_gray_md,1886ASH02,Size,1886ASH02_gray_md,active,Maaji,MEDIUM,7702781039738,MEDIUM,99900,COP Price
1886ASH02_gray_lg,1886ASH02,Size,1886ASH02_gray_lg,active,Maaji,LARGE,7702781039745,LARGE,99900,COP Price
1760ASB05_beige_sm,1760ASB05,Size,1760ASB05_beige_sm,active,Maaji,SMALL,7702781036096,SMALL,99900,COP Price
1760ASB05_beige_md,1760ASB05,Size,1760ASB05_beige_md,active,Maaji,MEDIUM,7702781036102,MEDIUM,99900,COP Price
1760ASB05_beige_lg,1760ASB05,Size,1760ASB05_beige_lg,active,Maaji,LARGE,7702781036119,LARGE,99900,COP Price
1887ASA01_gray_sm,1887ASA01,Size,1887ASA01_gray_sm,active,Maaji,SMALL,7702781041793,SMALL,99900,COP Price
1887ASA01_gray_md,1887ASA01,Size,1887ASA01_gray_md,active,Maaji,MEDIUM,7702781041809,MEDIUM,99900,COP Price
1887ASA01_gray_lg,1887ASA01,Size,1887ASA01_gray_lg,active,Maaji,LARGE,7702781041816,LARGE,99900,COP Price
1872ABD01_beige_sm,1872ABD01,Size,1872ABD01_beige_sm,active,Maaji,SMALL,7702781041946,SMALL,126000,COP Price
1872ABD01_beige_md,1872ABD01,Size,1872ABD01_beige_md,active,Maaji,MEDIUM,7702781041953,MEDIUM,126000,COP Price
1872ABD01_beige_lg,1872ABD01,Size,1872ABD01_beige_lg,active,Maaji,LARGE,7702781041960,LARGE,126000,COP Price
1886ASH01_white_xs,1886ASH01,Size,1886ASH01_white_xs,active,Maaji,EXTRA SMALL,7702781039660,EXTRA SMALL,99900,COP Price
1886ASH01_white_sm,1886ASH01,Size,1886ASH01_white_sm,active,Maaji,SMALL,7702781039677,SMALL,99900,COP Price
1886ASH01_white_md,1886ASH01,Size,1886ASH01_white_md,active,Maaji,MEDIUM,7702781039684,MEDIUM,99900,COP Price
1886ASH01_white_lg,1886ASH01,Size,1886ASH01_white_lg,active,Maaji,LARGE,7702781039691,LARGE,99900,COP Price
1785ALY04_gray_sm,1785ALY04,Size,1785ALY04_gray_sm,active,Maaji,SMALL,7702781033873,SMALL,169900,COP Price
1785ALY04_gray_md,1785ALY04,Size,1785ALY04_gray_md,active,Maaji,MEDIUM,7702781033880,MEDIUM,169900,COP Price
1785ALY04_gray_lg,1785ALY04,Size,1785ALY04_gray_lg,active,Maaji,LARGE,7702781033897,LARGE,169900,COP Price
1769ALL05_black_xs,1769ALL05,Size,1769ALL05_black_xs,active,Maaji,EXTRA SMALL,7702781041373,EXTRA SMALL,179900,COP Price
1769ALL05_black_sm,1769ALL05,Size,1769ALL05_black_sm,active,Maaji,MEDIUM,7702781041380,SMALL,179900,COP Price
1769ALL05_black_md,1769ALL05,Size,1769ALL05_black_md,active,Maaji,LARGE,7702781041397,MEDIUM,179900,COP Price
1769ALL05_black_lg,1769ALL05,Size,1769ALL05_black_lg,active,Maaji,LARGE,7702781041403,LARGE,179900,COP Price
1882AST01_black_sm,1882AST01,Size,1882AST01_black_sm,active,Maaji,SMALL,7702781036140,SMALL,79900,COP Price
1882AST01_black_md,1882AST01,Size,1882AST01_black_md,active,Maaji,MEDIUM,7702781036157,MEDIUM,79900,COP Price
1882AST01_black_lg,1882AST01,Size,1882AST01_black_lg,active,Maaji,LARGE,7702781036164,LARGE,79900,COP Price
1786ALC07_gray_xs,1786ALC07,Size,1786ALC07_gray_xs,active,Maaji,EXTRA SMALL,7702781041656,EXTRA SMALL,149900,COP Price
1786ALC07_gray_sm,1786ALC07,Size,1786ALC07_gray_sm,active,Maaji,SMALL,7702781041663,SMALL,149900,COP Price
1786ALC07_gray_md,1786ALC07,Size,1786ALC07_gray_md,active,Maaji,MEDIUM,7702781041670,MEDIUM,149900,COP Price
1786ALC07_gray_lg,1786ALC07,Size,1786ALC07_gray_lg,active,Maaji,LARGE,7702781041687,LARGE,149900,COP Price
1779ASB04_black_sm,1779ASB04,Size,1779ASB04_black_sm,active,Maaji,SMALL,7702781039820,SMALL,99900,COP Price
1779ASB04_black_md,1779ASB04,Size,1779ASB04_black_md,active,Maaji,MEDIUM,7702781039837,MEDIUM,99900,COP Price
1779ASB04_black_lg,1779ASB04,Size,1779ASB04_black_lg,active,Maaji,LARGE,7702781039844,LARGE,99900,COP Price
1883ATT03_gray_sm,1883ATT03,Size,1883ATT03_gray_sm,active,Maaji,SMALL,7702781043476,SMALL,79900,COP Price
1883ATT03_gray_md,1883ATT03,Size,1883ATT03_gray_md,active,Maaji,MEDIUM,7702781043483,MEDIUM,79900,COP Price
1883ATT03_gray_lg,1883ATT03,Size,1883ATT03_gray_lg,active,Maaji,LARGE,7702781043490,LARGE,79900,COP Price
1876ASH01_blue_xs,1876ASH01,Size,1876ASH01_blue_xs,active,Maaji,EXTRA SMALL,7702781037031,EXTRA SMALL,99900,COP Price
1876ASH01_blue_sm,1876ASH01,Size,1876ASH01_blue_sm,active,Maaji,SMALL,7702781037048,SMALL,99900,COP Price
1876ASH01_blue_md,1876ASH01,Size,1876ASH01_blue_md,active,Maaji,MEDIUM,7702781037055,MEDIUM,99900,COP Price
1876ASH01_blue_lg,1876ASH01,Size,1876ASH01_blue_lg,active,Maaji,LARGE,7702781037062,LARGE,99900,COP Price
1879ASB01_blue_sm,1879ASB01,Size,1879ASB01_blue_sm,active,Maaji,SMALL,7702781042097,SMALL,99900,COP Price
1879ASB01_blue_md,1879ASB01,Size,1879ASB01_blue_md,active,Maaji,MEDIUM,7702781042103,MEDIUM,99900,COP Price
1879ASB01_blue_lg,1879ASB01,Size,1879ASB01_blue_lg,active,Maaji,LARGE,7702781042110,LARGE,99900,COP Price
1823ALC05_blue_xs,1823ALC05,Size,1823ALC05_blue_xs,active,Maaji,EXTRA SMALL,7702781039066,EXTRA SMALL,159000,COP Price
1823ALC05_blue_sm,1823ALC05,Size,1823ALC05_blue_sm,active,Maaji,SMALL,7702781039073,SMALL,159000,COP Price
1823ALC05_blue_md,1823ALC05,Size,1823ALC05_blue_md,active,Maaji,MEDIUM,7702781039080,MEDIUM,159000,COP Price
1823ALC05_blue_lg,1823ALC05,Size,1823ALC05_blue_lg,active,Maaji,LARGE,7702781039097,LARGE,159000,COP Price
1875ASB01_black_sm,1875ASB01,Size,1875ASB01_black_sm,active,Maaji,SMALL,7702781042042,SMALL,79900,COP Price
1875ASB01_black_md,1875ASB01,Size,1875ASB01_black_md,active,Maaji,MEDIUM,7702781042059,MEDIUM,79900,COP Price
1875ASB01_black_lg,1875ASB01,Size,1875ASB01_black_lg,active,Maaji,LARGE,7702781042066,LARGE,79900,COP Price
1827ASB03_blue_sm,1827ASB03,Size,1827ASB03_blue_sm,active,Maaji,SMALL,7702781037192,SMALL,99900,COP Price
1827ASB03_blue_md,1827ASB03,Size,1827ASB03_blue_md,active,Maaji,MEDIUM,7702781037208,MEDIUM,99900,COP Price
1827ASB03_blue_lg,1827ASB03,Size,1827ASB03_blue_lg,active,Maaji,LARGE,7702781037215,LARGE,99900,COP Price
1837ALM04_blue_xs,1837ALM04,Size,1837ALM04_blue_xs,active,Maaji,EXTRA SMALL,7702781032029,EXTRA SMALL,179900,COP Price
1837ALM04_blue_sm,1837ALM04,Size,1837ALM04_blue_sm,active,Maaji,SMALL,7702781032036,SMALL,179900,COP Price
1837ALM04_blue_md,1837ALM04,Size,1837ALM04_blue_md,active,Maaji,MEDIUM,7702781032043,MEDIUM,179900,COP Price
1837ALM04_blue_lg,1837ALM04,Size,1837ALM04_blue_lg,active,Maaji,LARGE,7702781032050,LARGE,179900,COP Price
1825ALM05_blue_xs,1825ALM05,Size,1825ALM05_blue_xs,active,Maaji,EXTRA SMALL,7702781041427,EXTRA SMALL,179900,COP Price
1825ALM05_blue_sm,1825ALM05,Size,1825ALM05_blue_sm,active,Maaji,SMALL,7702781041434,SMALL,179900,COP Price
1825ALM05_blue_md,1825ALM05,Size,1825ALM05_blue_md,active,Maaji,MEDIUM,7702781041441,MEDIUM,179900,COP Price
1825ALM05_blue_lg,1825ALM05,Size,1825ALM05_blue_lg,active,Maaji,LARGE,7702781041458,LARGE,179900,COP Price
1806ALM03_blue_xs,1806ALM03,Size,1806ALM03_blue_xs,active,Maaji,EXTRA SMALL,7702781038038,EXTRA SMALL,179900,COP Price
1806ALM03_blue_sm,1806ALM03,Size,1806ALM03_blue_sm,active,Maaji,SMALL,7702781038045,SMALL,179900,COP Price
1806ALM03_blue_md,1806ALM03,Size,1806ALM03_blue_md,active,Maaji,MEDIUM,7702781038052,MEDIUM,179900,COP Price
1806ALM03_blue_lg,1806ALM03,Size,1806ALM03_blue_lg,active,Maaji,LARGE,7702781038069,LARGE,179900,COP Price
1786ALM08_blue_xs,1786ALM08,Size,1786ALM08_blue_xs,active,Maaji,EXTRA SMALL,7702781038861,EXTRA SMALL,169900,COP Price
1786ALM08_blue_sm,1786ALM08,Size,1786ALM08_blue_sm,active,Maaji,SMALL,7702781038878,SMALL,169900,COP Price
1786ALM08_blue_md,1786ALM08,Size,1786ALM08_blue_md,active,Maaji,MEDIUM,7702781038885,MEDIUM,169900,COP Price
1786ALM08_blue_lg,1786ALM08,Size,1786ALM08_blue_lg,active,Maaji,LARGE,7702781038892,LARGE,169900,COP Price
1849ATT01_black_sm,1849ATT01,Size,1849ATT01_black_sm,active,Maaji,SMALL,7702781017361,SMALL,79900,COP Price
1849ATT01_black_md,1849ATT01,Size,1849ATT01_black_md,active,Maaji,MEDIUM,7702781017378,MEDIUM,79900,COP Price
1849ATT01_black_lg,1849ATT01,Size,1849ATT01_black_lg,active,Maaji,LARGE,7702781017385,LARGE,79900,COP Price
1888ATT03_blue_sm,1888ATT03,Size,1888ATT03_blue_sm,active,Maaji,SMALL,7702781036041,SMALL,79900,COP Price
1888ATT03_blue_md,1888ATT03,Size,1888ATT03_blue_md,active,Maaji,MEDIUM,7702781036058,MEDIUM,79900,COP Price
1888ATT03_blue_lg,1888ATT03,Size,1888ATT03_blue_lg,active,Maaji,LARGE,7702781036065,LARGE,79900,COP Price
1795APA05_blue_sm,1795APA05,Size,1795APA05_blue_sm,active,Maaji,SMALL,7702781037895,SMALL,189900,COP Price
1795APA05_blue_md,1795APA05,Size,1795APA05_blue_md,active,Maaji,MEDIUM,7702781037901,MEDIUM,189900,COP Price
1795APA05_blue_lg,1795APA05,Size,1795APA05_blue_lg,active,Maaji,LARGE,7702781037918,LARGE,189900,COP Price
1883ATT02_beige_sm,1883ATT02,Size,1883ATT02_beige_sm,active,Maaji,SMALL,7702781043681,SMALL,79900,COP Price
1883ATT02_beige_md,1883ATT02,Size,1883ATT02_beige_md,active,Maaji,MEDIUM,7702781043698,MEDIUM,79900,COP Price
1883ATT02_beige_lg,1883ATT02,Size,1883ATT02_beige_lg,active,Maaji,LARGE,7702781043704,LARGE,79900,COP Price
1892ALY01_gray_sm,1892ALY01,Size,1892ALY01_gray_sm,active,Maaji,SMALL,7702781030117,SMALL,79900,COP Price
1892ALY01_gray_md,1892ALY01,Size,1892ALY01_gray_md,active,Maaji,MEDIUM,7702781030124,MEDIUM,79900,COP Price
1892ALY01_gray_lg,1892ALY01,Size,1892ALY01_gray_lg,active,Maaji,LARGE,7702781030131,LARGE,79900,COP Price
1869ALS03_gray_sm,1869ALS03,Size,1869ALS03_gray_sm,active,Maaji,SMALL,7702781029968,SMALL,119900,COP Price
1869ALS03_gray_md,1869ALS03,Size,1869ALS03_gray_md,active,Maaji,MEDIUM,7702781029975,MEDIUM,119900,COP Price
1869ALS03_gray_lg,1869ALS03,Size,1869ALS03_gray_lg,active,Maaji,LARGE,7702781029982,LARGE,119900,COP Price
1889AHL01_gray_sm,1889AHL01,Size,1889AHL01_gray_sm,active,Maaji,SMALL,7702781043209,SMALL,189900,COP Price
1889AHL01_gray_md,1889AHL01,Size,1889AHL01_gray_md,active,Maaji,MEDIUM,7702781043216,MEDIUM,189900,COP Price
1889AHL01_gray_lg,1889AHL01,Size,1889AHL01_gray_lg,active,Maaji,LARGE,7702781043223,LARGE,189900,COP Price
1868ASB01_green_sm,1868ASB01,Size,1868ASB01_green_sm,active,Maaji,SMALL,7702781041892,SMALL,79900,COP Price
1868ASB01_green_md,1868ASB01,Size,1868ASB01_green_md,active,Maaji,MEDIUM,7702781041908,MEDIUM,79900,COP Price
1868ASB01_green_lg,1868ASB01,Size,1868ASB01_green_lg,active,Maaji,LARGE,7702781041915,LARGE,79900,COP Price
1760ASB07_black_sm,1760ASB07,Size,1760ASB07_black_sm,active,Maaji,SMALL,7702781034863,SMALL,99900,COP Price
1760ASB07_black_md,1760ASB07,Size,1760ASB07_black_md,active,Maaji,MEDIUM,7702781034870,MEDIUM,99900,COP Price
1760ASB07_black_lg,1760ASB07,Size,1760ASB07_black_lg,active,Maaji,LARGE,7702781034887,LARGE,99900,COP Price
1881ASB01_green_sm,1881ASB01,Size,1881ASB01_green_sm,active,Maaji,SMALL,7702781035594,SMALL,99900,COP Price
1881ASB01_green_md,1881ASB01,Size,1881ASB01_green_md,active,Maaji,MEDIUM,7702781035600,MEDIUM,99900,COP Price
1881ASB01_green_lg,1881ASB01,Size,1881ASB01_green_lg,active,Maaji,LARGE,7702781035617,LARGE,99900,COP Price
1873ASB01_black_sm,1873ASB01,Size,1873ASB01_black_sm,active,Maaji,SMALL,7702781041335,SMALL,99900,COP Price
1873ASB01_black_md,1873ASB01,Size,1873ASB01_black_md,active,Maaji,MEDIUM,7702781041342,MEDIUM,99900,COP Price
1873ASB01_black_lg,1873ASB01,Size,1873ASB01_black_lg,active,Maaji,LARGE,7702781041359,LARGE,99900,COP Price
1765ASB03_black_sm,1765ASB03,Size,1765ASB03_black_sm,active,Maaji,SMALL,7702781033927,SMALL,99900,COP Price
1765ASB03_black_md,1765ASB03,Size,1765ASB03_black_md,active,Maaji,MEDIUM,7702781033934,MEDIUM,99900,COP Price
1765ASB03_black_lg,1765ASB03,Size,1765ASB03_black_lg,active,Maaji,LARGE,7702781033941,LARGE,99900,COP Price
1827ASB04_green_sm,1827ASB04,Size,1827ASB04_green_sm,active,Maaji,SMALL,7702781037147,SMALL,99900,COP Price
1827ASB04_green_md,1827ASB04,Size,1827ASB04_green_md,active,Maaji,MEDIUM,7702781037154,MEDIUM,99900,COP Price
1827ASB04_green_lg,1827ASB04,Size,1827ASB04_green_lg,active,Maaji,LARGE,7702781037161,LARGE,99900,COP Price
1876ASH02_gray_xs,1876ASH02,Size,1876ASH02_gray_xs,active,Maaji,EXTRA SMALL,7702781037086,EXTRA SMALL,99900,COP Price
1876ASH02_gray_sm,1876ASH02,Size,1876ASH02_gray_sm,active,Maaji,SMALL,7702781037093,SMALL,99900,COP Price
1876ASH02_gray_md,1876ASH02,Size,1876ASH02_gray_md,active,Maaji,MEDIUM,7702781037109,MEDIUM,99900,COP Price
1876ASH02_gray_lg,1876ASH02,Size,1876ASH02_gray_lg,active,Maaji,LARGE,7702781037116,LARGE,99900,COP Price
1863ALM04_green_xs,1863ALM04,Size,1863ALM04_green_xs,active,Maaji,EXTRA SMALL,7702781039561,EXTRA SMALL,169900,COP Price
1863ALM04_green_sm,1863ALM04,Size,1863ALM04_green_sm,active,Maaji,SMALL,7702781039578,SMALL,169900,COP Price
1863ALM04_green_md,1863ALM04,Size,1863ALM04_green_md,active,Maaji,MEDIUM,7702781039585,MEDIUM,169900,COP Price
1863ALM04_green_lg,1863ALM04,Size,1863ALM04_green_lg,active,Maaji,LARGE,7702781039592,LARGE,169900,COP Price
1866ALM02_green_xs,1866ALM02,Size,1866ALM02_green_xs,active,Maaji,EXTRA SMALL,7702781035686,EXTRA SMALL,179900,COP Price
1866ALM02_green_sm,1866ALM02,Size,1866ALM02_green_sm,active,Maaji,SMALL,7702781035693,SMALL,179900,COP Price
1866ALM02_green_md,1866ALM02,Size,1866ALM02_green_md,active,Maaji,MEDIUM,7702781035709,MEDIUM,179900,COP Price
1866ALM02_green_lg,1866ALM02,Size,1866ALM02_green_lg,active,Maaji,LARGE,7702781035716,LARGE,179900,COP Price
1791ALM02_green_xs,1791ALM02,Size,1791ALM02_green_xs,active,Maaji,EXTRA SMALL,7702781043148,EXTRA SMALL,179900,COP Price
1791ALM02_green_sm,1791ALM02,Size,1791ALM02_green_sm,active,Maaji,SMALL,7702781043155,SMALL,179900,COP Price
1791ALM02_green_md,1791ALM02,Size,1791ALM02_green_md,active,Maaji,MEDIUM,7702781043162,MEDIUM,179900,COP Price
1791ALM02_green_lg,1791ALM02,Size,1791ALM02_green_lg,active,Maaji,LARGE,7702781043179,LARGE,179900,COP Price
1813ALM08_gray_xs,1813ALM08,Size,1813ALM08_gray_xs,active,Maaji,EXTRA SMALL,7702781040567,EXTRA SMALL,149900,COP Price
1813ALM08_gray_sm,1813ALM08,Size,1813ALM08_gray_sm,active,Maaji,SMALL,7702781040574,SMALL,149900,COP Price
1813ALM08_gray_md,1813ALM08,Size,1813ALM08_gray_md,active,Maaji,MEDIUM,7702781040581,MEDIUM,149900,COP Price
1813ALM08_gray_lg,1813ALM08,Size,1813ALM08_gray_lg,active,Maaji,LARGE,7702781040598,LARGE,149900,COP Price
1786ALM05_green_xs,1786ALM05,Size,1786ALM05_green_xs,active,Maaji,EXTRA SMALL,7702781035235,EXTRA SMALL,169900,COP Price
1786ALM05_green_sm,1786ALM05,Size,1786ALM05_green_sm,active,Maaji,SMALL,7702781035242,SMALL,169900,COP Price
1786ALM05_green_md,1786ALM05,Size,1786ALM05_green_md,active,Maaji,MEDIUM,7702781035259,MEDIUM,169900,COP Price
1786ALM05_green_lg,1786ALM05,Size,1786ALM05_green_lg,active,Maaji,LARGE,7702781035266,LARGE,169900,COP Price
1833ALL02_green_xs,1833ALL02,Size,1833ALL02_green_xs,active,Maaji,EXTRA SMALL,7702781036980,EXTRA SMALL,179900,COP Price
1833ALL02_green_sm,1833ALL02,Size,1833ALL02_green_sm,active,Maaji,SMALL,7702781036997,SMALL,179900,COP Price
1833ALL02_green_md,1833ALL02,Size,1833ALL02_green_md,active,Maaji,MEDIUM,7702781037000,MEDIUM,179900,COP Price
1833ALL02_green_lg,1833ALL02,Size,1833ALL02_green_lg,active,Maaji,LARGE,7702781037017,LARGE,179900,COP Price
1823ALL03_black_xs,1823ALL03,Size,1823ALL03_black_xs,active,Maaji,EXTRA SMALL,7702781039165,EXTRA SMALL,179900,COP Price
1823ALL03_black_sm,1823ALL03,Size,1823ALL03_black_sm,active,Maaji,SMALL,7702781039172,SMALL,179900,COP Price
1823ALL03_black_md,1823ALL03,Size,1823ALL03_black_md,active,Maaji,MEDIUM,7702781039189,MEDIUM,179900,COP Price
1823ALL03_black_lg,1823ALL03,Size,1823ALL03_black_lg,active,Maaji,LARGE,7702781039196,LARGE,179900,COP Price
1877AJG01_black_sm,1877AJG01,Size,1877AJG01_black_sm,active,Maaji,SMALL,7702781042141,SMALL,169900,COP Price
1877AJG01_black_md,1877AJG01,Size,1877AJG01_black_md,active,Maaji,MEDIUM,7702781042158,MEDIUM,169900,COP Price
1877AJG01_black_lg,1877AJG01,Size,1877AJG01_black_lg,active,Maaji,LARGE,7702781042165,LARGE,169900,COP Price
1886ASH03_green_xs,1886ASH03,Size,1886ASH03_green_xs,active,Maaji,EXTRA SMALL,7702781039769,EXTRA SMALL,99900,COP Price
1886ASH03_green_sm,1886ASH03,Size,1886ASH03_green_sm,active,Maaji,SMALL,7702781039776,SMALL,99900,COP Price
1886ASH03_green_md,1886ASH03,Size,1886ASH03_green_md,active,Maaji,MEDIUM,7702781039783,MEDIUM,99900,COP Price
1886ASH03_green_lg,1886ASH03,Size,1886ASH03_green_lg,active,Maaji,LARGE,7702781039790,LARGE,99900,COP Price
1888ATT01_green_sm,1888ATT01,Size,1888ATT01_green_sm,active,Maaji,SMALL,7702781035891,SMALL,79900,COP Price
1888ATT01_green_md,1888ATT01,Size,1888ATT01_green_md,active,Maaji,MEDIUM,7702781035907,MEDIUM,79900,COP Price
1888ATT01_green_lg,1888ATT01,Size,1888ATT01_green_lg,active,Maaji,LARGE,7702781035914,LARGE,79900,COP Price
1883ATT04_blue_sm,1883ATT04,Size,1883ATT04_blue_sm,active,Maaji,SMALL,7702781043520,SMALL,79900,COP Price
1883ATT04_blue_md,1883ATT04,Size,1883ATT04_blue_md,active,Maaji,MEDIUM,7702781043537,MEDIUM,79900,COP Price
1883ATT04_blue_lg,1883ATT04,Size,1883ATT04_blue_lg,active,Maaji,LARGE,7702781043544,LARGE,79900,COP Price
1883ATT05_black_sm,1883ATT05,Size,1883ATT05_black_sm,active,Maaji,SMALL,7702781043834,SMALL,79900,COP Price
1883ATT05_black_md,1883ATT05,Size,1883ATT05_black_md,active,Maaji,MEDIUM,7702781043841,MEDIUM,79900,COP Price
1883ATT05_black_lg,1883ATT05,Size,1883ATT05_black_lg,active,Maaji,LARGE,7702781043858,LARGE,79900,COP Price
1892ALY03_blue_sm,1892ALY03,Size,1892ALY03_blue_sm,active,Maaji,SMALL,7702781030216,SMALL,79900,COP Price
1892ALY03_blue_md,1892ALY03,Size,1892ALY03_blue_md,active,Maaji,MEDIUM,7702781030223,MEDIUM,79900,COP Price
1892ALY03_blue_lg,1892ALY03,Size,1892ALY03_blue_lg,active,Maaji,LARGE,7702781030230,LARGE,79900,COP Price
1880ATS03_gray_sm,1880ATS03,Size,1880ATS03_gray_sm,active,Maaji,SMALL,7702781030810,SMALL,79900,COP Price
1880ATS03_gray_md,1880ATS03,Size,1880ATS03_gray_md,active,Maaji,MEDIUM,7702781030827,MEDIUM,79900,COP Price
1880ATS03_gray_lg,1880ATS03,Size,1880ATS03_gray_lg,active,Maaji,LARGE,7702781030834,LARGE,79900,COP Price
1869ALS01_aquamarine_sm,1869ALS01,Size,1869ALS01_aquamarine_sm,active,Maaji,SMALL,7702781030018,SMALL,119900,COP Price
1869ALS01_aquamarine_md,1869ALS01,Size,1869ALS01_aquamarine_md,active,Maaji,MEDIUM,7702781030025,MEDIUM,119900,COP Price
1869ALS01_aquamarine_lg,1869ALS01,Size,1869ALS01_aquamarine_lg,active,Maaji,LARGE,7702781030032,LARGE,119900,COP Price
1890ASA01_gray_sm,1890ASA01,Size,1890ASA01_gray_sm,active,Maaji,SMALL,7702781038472,SMALL,119900,COP Price
1890ASA01_gray_md,1890ASA01,Size,1890ASA01_gray_md,active,Maaji,MEDIUM,7702781038489,MEDIUM,119900,COP Price
1890ASA01_gray_lg,1890ASA01,Size,1890ASA01_gray_lg,active,Maaji,LARGE,7702781038496,LARGE,119900,COP Price
1864ALY02_aquamarine_sm,1864ALY02,Size,1864ALY02_aquamarine_sm,active,Maaji,SMALL,7702781036843,SMALL,79900,COP Price
1864ALY02_aquamarine_md,1864ALY02,Size,1864ALY02_aquamarine_md,active,Maaji,MEDIUM,7702781036850,MEDIUM,79900,COP Price
1864ALY02_aquamarine_lg,1864ALY02,Size,1864ALY02_aquamarine_lg,active,Maaji,LARGE,7702781036867,LARGE,79900,COP Price
1865AHL02_aquamarine_sm,1865AHL02,Size,1865AHL02_aquamarine_sm,active,Maaji,SMALL,7702781036645,SMALL,119900,COP Price
1865AHL02_aquamarine_md,1865AHL02,Size,1865AHL02_aquamarine_md,active,Maaji,MEDIUM,7702781036652,MEDIUM,119900,COP Price
1865AHL02_aquamarine_lg,1865AHL02,Size,1865AHL02_aquamarine_lg,active,Maaji,LARGE,7702781036669,LARGE,119900,COP Price
1878AVS01_gray_sm,1878AVS01,Size,1878AVS01_gray_sm,active,Maaji,SMALL,7702781041847,SMALL,158000,COP Price
1878AVS01_gray_md,1878AVS01,Size,1878AVS01_gray_md,active,Maaji,MEDIUM,7702781041854,MEDIUM,158000,COP Price
1878AVS01_gray_lg,1878AVS01,Size,1878AVS01_gray_lg,active,Maaji,LARGE,7702781041861,LARGE,158000,COP Price
1845AJK02_green_sm,1845AJK02,Size,1845AJK02_green_sm,active,Maaji,SMALL,7702781040529,SMALL,219900,COP Price
1845AJK02_green_md,1845AJK02,Size,1845AJK02_green_md,active,Maaji,MEDIUM,7702781040536,MEDIUM,219900,COP Price
1845AJK02_green_lg,1845AJK02,Size,1845AJK02_green_lg,active,Maaji,LARGE,7702781040543,LARGE,219900,COP Price
1885ASH02_green_xs,1885ASH02,Size,1885ASH02_green_xs,active,Maaji,EXTRA SMALL,7702781034900,EXTRA SMALL,99900,COP Price
1885ASH02_green_sm,1885ASH02,Size,1885ASH02_green_sm,active,Maaji,SMALL,7702781034917,SMALL,99900,COP Price
1885ASH02_green_md,1885ASH02,Size,1885ASH02_green_md,active,Maaji,MEDIUM,7702781034924,MEDIUM,99900,COP Price
1885ASH02_green_lg,1885ASH02,Size,1885ASH02_green_lg,active,Maaji,LARGE,7702781034931,LARGE,99900,COP Price
1871ASB01_pink_sm,1871ASB01,Size,1871ASB01_pink_sm,active,Maaji,SMALL,7702781043735,SMALL,79900,COP Price
1871ASB01_pink_md,1871ASB01,Size,1871ASB01_pink_md,active,Maaji,MEDIUM,7702781043742,MEDIUM,79900,COP Price
1871ASB01_pink_lg,1871ASB01,Size,1871ASB01_pink_lg,active,Maaji,LARGE,7702781043759,LARGE,79900,COP Price
1779ASB05_gray_sm,1779ASB05,Size,1779ASB05_gray_sm,active,Maaji,SMALL,7702781039875,SMALL,99900,COP Price
1779ASB05_gray_md,1779ASB05,Size,1779ASB05_gray_md,active,Maaji,MEDIUM,7702781039882,MEDIUM,99900,COP Price
1779ASB05_gray_lg,1779ASB05,Size,1779ASB05_gray_lg,active,Maaji,LARGE,7702781039899,LARGE,99900,COP Price
1760ASB06_gray_sm,1760ASB06,Size,1760ASB06_gray_sm,active,Maaji,SMALL,7702781035143,SMALL,99900,COP Price
1760ASB06_gray_md,1760ASB06,Size,1760ASB06_gray_md,active,Maaji,MEDIUM,7702781035150,MEDIUM,99900,COP Price
1760ASB06_gray_lg,1760ASB06,Size,1760ASB06_gray_lg,active,Maaji,LARGE,7702781035167,LARGE,99900,COP Price
1881ASB02_gray_sm,1881ASB02,Size,1881ASB02_gray_sm,active,Maaji,SMALL,7702781035648,SMALL,99900,COP Price
1881ASB02_gray_md,1881ASB02,Size,1881ASB02_gray_md,active,Maaji,MEDIUM,7702781035655,MEDIUM,99900,COP Price
1881ASB02_gray_lg,1881ASB02,Size,1881ASB02_gray_lg,active,Maaji,LARGE,7702781035662,LARGE,99900,COP Price
1835ALC03_gray_xs,1835ALC03,Size,1835ALC03_gray_xs,active,Maaji,EXTRA SMALL,7702781041601,EXTRA SMALL,159000,COP Price
1835ALC03_gray_sm,1835ALC03,Size,1835ALC03_gray_sm,active,Maaji,SMALL,7702781041618,SMALL,159000,COP Price
1835ALC03_gray_md,1835ALC03,Size,1835ALC03_gray_md,active,Maaji,MEDIUM,7702781041625,MEDIUM,159000,COP Price
